gene,baseMean,log2FC_MLE,log2FC_apeglm,lfcSE_apeglm,statistic_zero_null,pvalue_zero_null,padj_zero_null,pvalue_threshold_test,padj_threshold_test,FSOS_svalue,DE_primary_threshold_test,DE_zero_null_plus_effect_filter,DE_primary,leading_signal,genotype,timing,Athal.common.NAme,TAIR10,Athaliana_TAIR10_homolog,homology
Vitvi15g00331,28.0966706191464,-4.25318956306892,-3.83917638727761,0.926502933507779,-4.80950125572133,1.51307345634252e-06,3.86681303635418e-05,0.0001172131612913,0.0075895521936133,0.0001551197602217,True,True,True,True,Rpv12+1,0,,NP_199673.1,NP_199673.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],33.766
Vitvi01g04429,81.8864776307296,-3.76911385715638,-3.41042826857432,0.815829010413367,-4.78627580164093,1.69904538203704e-06,3.88290185824345e-05,0.0002187146951152,0.0087083070160117,0.0002200697232589,True,True,True,True,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],43.852
Vitvi11g00751,13.190805805032,-8.0182946207252,-8.3444418266606,3.06893716397831,-4.78184870917227,1.73690383520098e-06,3.95109537248488e-05,1.42657316939214e-05,0.0008462069736537,0.0012920980062854,True,True,True,True,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],48.043
Vitvi16g04248,99.3956576795103,-1.76864859164264,-1.63627878110012,0.37310521745783,-4.79337654760399,1.63997393045687e-06,4.15662528299746e-05,0.0186171840801163,0.329950486688186,0.0107264535454046,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],32.267
Vitvi04g00250,772.829893036375,-1.26464506733186,-1.18547079116276,0.262982714025666,-4.78358398103536,1.72196897299347e-06,4.34656020683064e-05,0.15840533953127,1.0,0.0742068455757953,False,True,True,False,Rpv12+1,0,,NP_180015.3,NP_180015.3 AIG2-like (avirulence induced gene) family protein [Arabidopsis thaliana],62.416
Vitvi10g00732,286.032746359146,2.9021370146911,2.62871776475644,0.656355758674213,4.778872181482,1.76281209152573e-06,4.43149374355388e-05,0.000867512232349,0.0363673918045186,0.0012806685207365,True,True,True,True,Rpv12+1,0,WRKY28,NP_193551.1,NP_193551.1 WRKY DNA-binding protein 28 [Arabidopsis thaliana],46.45
Vitvi04g01635,354.954522260375,-2.75181162045491,-2.49622203501566,0.603454282534411,-4.74979753799009,2.03620403302482e-06,4.5520800868965e-05,0.0012483730990881,0.0371093089761901,0.001013025384044,True,True,True,True,Rpv12+1,24,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],35.492
Vitvi06g01060,196.018517943665,1.23211715924119,1.15298697470036,0.263393346072887,4.76626357012811,1.87673721388813e-06,4.66081633078104e-05,0.184616497825217,1.0,0.0888198837488156,False,True,True,False,Rpv12+1,0,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],42.455
Vitvi09g04051,2210.60516169947,-1.73069068357193,-1.5893689244898,0.373133650010569,-4.74236217540228,2.11240537944241e-06,4.69686091407429e-05,0.0226312720395039,0.367252757618723,0.0115348159283343,False,True,True,False,Rpv12+1,24,ABCC8,NP_001326628.1,NP_001326628.1 multidrug resistance-associated protein 6 [Arabidopsis thaliana],78.093
Vitvi07g00141,199.008823163874,1.07968359706722,1.00639826339202,0.235040877983329,4.73938529763971,2.14367541357021e-06,4.74924347920106e-05,0.363252064824277,1.0,0.134081608302684,False,True,True,False,Rpv12+1,24,,NP_199665.1,NP_199665.1 receptor-like protein kiNAse-related family protein [Arabidopsis thaliana],32.727
Vitvi00g04024,45.8199025097303,-2.24072844537824,-2.05116244044987,0.484647261618119,-4.76101904872472,1.92617864664827e-06,4.77397757935883e-05,0.0041913344381336,0.118916613413382,0.0030598065884189,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],30.46
Vitvi13g02238,55.9467809440653,-1.68920707801248,-1.5538644886661,0.362668295768605,-4.73329580670482,2.20903184794412e-06,4.88087072699116e-05,0.02672827421396,0.420942158436472,0.0130967697270409,False,True,True,False,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],36.499
Vitvi04g00510,436.695667036355,-2.11430473800481,-1.93134896165935,0.456732108266072,-4.72208227189194,2.33442208299315e-06,5.13489486041244e-05,0.0064108241509893,0.140884152968109,0.0035443418845113,False,True,True,False,Rpv12+1,24,WRKY18,NP_001320110.1,NP_001320110.1 WRKY DNA-binding protein 18 [Arabidopsis thaliana],47.668
Vitvi07g02425,395.232497852646,2.72060203294029,2.45963490918209,0.622044020378139,4.74119547955767,2.12460814838674e-06,5.16701345939345e-05,0.0013565847418257,0.0512816477766176,0.0019118957307588,False,True,True,False,Rpv12+1,0,,NP_001326498.1,NP_001326498.1 disease resistance protein (TIR-NBS-LRR class) family protein [Arabidopsis thaliana],29.773
Vitvi18g01545,101.371724091364,2.32122098178355,2.11785129130322,0.535862545207163,4.74120006633482,2.12456004182071e-06,5.16701345939345e-05,0.0034810226614124,0.104787194246133,0.0038807357759946,False,True,True,False,Rpv12+1,0,,NP_174673.3,NP_174673.3 Leucine-rich receptor-like protein kiNAse family protein [Arabidopsis thaliana],76.301
Vitvi13g04427,17.565828727404,6.22083416930091,5.4710950579191,1.32166639294688,4.73855733384726,2.15245131418314e-06,5.22956514558341e-05,3.49384659189541e-05,0.0026723840057717,5.2556456846717e-05,True,True,True,True,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],48.387
Vitvi15g01540,3545.04757505337,-1.23807792428448,-1.15207369050588,0.263247996454613,-4.70841229513721,2.49653741444033e-06,5.44289342850903e-05,0.182623919100118,1.0,0.0652640165198205,False,True,True,False,Rpv12+1,24,NTL9,NP_567986.3,NP_567986.3 NAC transcription factor-like 9 [Arabidopsis thaliana],52.601
Vitvi07g02132,45.7328990871558,3.80152589396426,3.40914645087809,0.878416576202817,4.72530837815829,2.29766409340188e-06,5.53463076474728e-05,0.000248559483913,0.0136026517566572,0.000493665965595,True,True,True,True,Rpv12+1,0,,NP_566712.1,NP_566712.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],58.125
Vitvi18g00839,1538.2265711111,1.69756970523358,1.55629409655683,0.36418733009591,4.84366809226064,1.27463790113493e-06,5.554138344726e-05,0.0232749563468989,0.593420646275369,0.0133804254639715,False,True,True,False,Rpv12+1,6,AR781,NP_180221.1,"NP_180221.1 AR781, pheromone receptor-like protein (DUF1645) [Arabidopsis thaliana]",48.657
Vitvi07g01266,211.036993664316,3.09309425642209,2.75225392295418,0.732700088955429,4.70285512534418,2.5654846184301e-06,5.57348139855767e-05,0.0007302543982732,0.0238188588583912,0.0013194852781991,True,True,True,True,Rpv12+1,24,,NP_201460.1,"NP_201460.1 CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein [Arabidopsis thaliana]",59.574
Vitvi03g01395,30.2442326615421,5.01753965480173,4.57186804651906,1.09695712996836,4.71503526197268,2.41668892946271e-06,5.78596195007223e-05,7.99075058495722e-05,0.0055298953585157,8.5044337775958e-05,True,True,True,True,Rpv12+1,0,,NP_850009.1,NP_850009.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],62.983
Vitvi13g01435,33.1330238986685,-6.74434311658514,-6.82006207332224,2.80056200255834,-4.71481444324551,2.4193112192809e-06,5.78661662118489e-05,2.96609220763197e-05,0.002316119583864,0.0040376204935816,True,True,True,True,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.581
Vitvi14g02762,13.1065803593075,-5.82930182091268,-5.23287026472182,1.26453471675792,-4.69283661212966,2.69442680257586e-06,5.82703896925807e-05,5.05989393298015e-05,0.0024926886138009,5.26411449937842e-05,True,True,True,True,Rpv12+1,24,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],28.113
Vitvi13g02475,537.631171113266,1.4507751265305,1.34658562398074,0.314601822516889,4.71223216345742,2.45018004450685e-06,5.84343035590231e-05,0.0715760465208579,0.745365366615893,0.0380507177576305,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.512
Vitvi12g02180,497.511411993084,-1.13423949230118,-1.04922884895644,0.241779409972728,-4.81308366586427,1.48619031765615e-06,6.34695330526109e-05,0.284461627165583,1.0,0.121368259476725,False,True,True,False,Rpv12+1,6,ZAR1,NP_850677.1,NP_850677.1 HOPZ-ACTIVATED RESISTANCE 1 [Arabidopsis thaliana],28.302
Vitvi17g01121,44.0927641996865,8.45865972577931,7.37996121734916,1.96533191411596,4.68748426657584,2.76583957091373e-06,6.45869418663797e-05,1.79575667540992e-05,0.0014772075116996,8.94484343962595e-05,True,True,True,True,Rpv12+1,0,,NP_173228.1,NP_173228.1 Kunitz family trypsin and protease inhibitor protein [Arabidopsis thaliana],54.902
Vitvi03g00206,755.67981941,2.37432728395777,2.16055632594424,0.542120023595106,4.68682816766684,2.77471741863673e-06,6.47031386613953e-05,0.0033351864863357,0.101212463220483,0.0032520633790307,False,True,True,False,Rpv12+1,0,HCHIB,NP_566426.2,NP_566426.2 basic chitiNAse [Arabidopsis thaliana],67.657
Vitvi16g01776,975.061187760739,1.19890475910916,1.11802916478055,0.262939752196655,4.68334325837575,2.82233289075089e-06,6.54717449119953e-05,0.218581780539238,1.0,0.106028148103986,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],39.273
Vitvi16g01213,247.15726769359,-1.66834494460335,-1.52650507442141,0.372894246643228,-4.65010341980876,3.31768621276544e-06,6.93252905323912e-05,0.0312418243719627,0.472128760107552,0.0162426881163148,False,True,True,False,Rpv12+1,24,WRKY53,NP_194112.1,NP_194112.1 WRKY family transcription factor [Arabidopsis thaliana],42.14
Vitvi08g02333,2051.99554661844,1.07525967142749,1.00442952267515,0.236327469286546,4.66604634733315,3.07050470877999e-06,7.04329180684393e-05,0.371990390298072,1.0,0.181323705178052,False,True,True,False,Rpv12+1,0,BG1,NP_191286.1,"NP_191286.1 beta-1,3-glucaNAse 1 [Arabidopsis thaliana]",56.347
Vitvi15g01670,6.8636217589267,-7.99309695694117,-8.03522481899155,3.12018530512804,-4.64144344591362,3.45983720752505e-06,7.19903289227933e-05,2.45448520796119e-05,0.0013661037990437,0.0020208065431101,True,True,True,True,Rpv12+1,24,RPP13,NP_190237.1,NP_190237.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],34.263
Vitvi19g00306,84.3107504116701,4.15230369325506,3.77176530505226,0.912553158848336,4.65935910520198,3.1719541994896e-06,7.25573478724472e-05,0.000202166011835,0.011422161346856,0.0001657049822218,True,True,True,True,Rpv12+1,0,MYB102,NP_567626.1,NP_567626.1 MYB-like 102 [Arabidopsis thaliana],50.938
Vitvi05g00166,65.7767112497782,2.30502408707217,2.10018372448745,0.510996138400012,4.65705103513145,3.20770949090949e-06,7.31037289713655e-05,0.0041863407739673,0.118916613413382,0.0031635130261426,False,True,True,False,Rpv12+1,0,MYB108,NP_187301.1,NP_187301.1 myb domain protein 108 [Arabidopsis thaliana],56.481
Vitvi13g04426,290.270615095319,1.25651867583721,1.17103092463848,0.272726504960952,4.65361576437482,3.26164346433281e-06,7.40588464399107e-05,0.171046701925986,1.0,0.0828344139747438,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],40.594
Vitvi12g02623,511.119842887424,-1.09274264657028,-1.01099568570888,0.238890358317552,-4.76976052848012,1.84445054630788e-06,7.62067589586694e-05,0.342806212692361,1.0,0.148671482520293,False,True,True,False,Rpv12+1,6,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],37.062
Vitvi19g02165,130.359607803928,-1.62476530434796,-1.48615547647656,0.349421370527872,-4.7697664302968,1.84439650992401e-06,7.62067589586694e-05,0.0333194601314026,0.737924727723985,0.0189302724567064,False,True,True,False,Rpv12+1,6,ZAR1,NP_850677.1,NP_850677.1 HOPZ-ACTIVATED RESISTANCE 1 [Arabidopsis thaliana],28.112
Vitvi14g04517,6.9690312878178,-8.10109820292297,-8.24491192024031,3.16297152993167,-4.62268242004827,3.78809435950669e-06,7.80296761210759e-05,2.54878057391732e-05,0.0014066150006983,0.0017265336245276,True,True,True,True,Rpv12+1,24,FER,NP_190723.1,NP_190723.1 Malectin/receptor-like protein kiNAse family protein [Arabidopsis thaliana],53.977
Vitvi12g02705,56.3442054300859,-1.65004151532426,-1.51773454016104,0.360602843235224,-4.62684223517399,3.71283116396596e-06,8.24790879670563e-05,0.034169421260908,0.485809341470363,0.019608250956354,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],27.326
Vitvi16g01542,1525.85479017043,-1.92143230990717,-1.76868302057276,0.42006312734096,-4.62534164985793,3.73981432569464e-06,8.30036628178496e-05,0.0132738258768259,0.265872902842182,0.0078257847711357,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],35.849
Vitvi19g04138,31.8291825589278,3.00474766548736,2.69692648123399,0.70226944636101,4.61135551202597,4.00051678844565e-06,8.8075720822294e-05,0.0010466498642153,0.0419285050505491,0.0015811036223903,True,True,True,True,Rpv12+1,0,ZAR1,NP_850677.1,NP_850677.1 HOPZ-ACTIVATED RESISTANCE 1 [Arabidopsis thaliana],26.613
Vitvi19g01577,275.969031283248,-1.09828828818149,-1.01126283843118,0.236672820211078,-4.73195553035703,2.22367135402124e-06,8.92761499187662e-05,0.335974973155326,1.0,0.148458038663467,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.366
Vitvi09g01196,22.4002362972951,4.00275773785089,3.57710328245892,0.877084996886648,4.58727007881201,4.49079568858097e-06,9.7048458406913e-05,0.0002895294046017,0.0153315783299137,0.0002385309234895,True,True,True,True,Rpv12+1,0,ABCG40,NP_001323077.1,NP_001323077.1 pleiotropic drug resistance 12 [Arabidopsis thaliana],69.03
Vitvi10g02229,8.84578395291367,-8.10640245033844,-8.38743152801287,3.1883453761483,-4.56667293230572,4.95526257474964e-06,9.82122677325278e-05,3.13732140214428e-05,0.0016579634456301,0.0015712129229422,True,True,True,True,Rpv12+1,24,CRK25,NP_001329426.1,NP_001329426.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 25 [Arabidopsis thaliana],50.0
Vitvi19g04569,147.863036251525,-1.25526438410516,-1.15001010124167,0.275476621183897,-4.7067743920331,2.51667163444257e-06,9.98762662293827e-05,0.169246667188328,1.0,0.0766651154999747,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],32.577
Vitvi15g00335,7.36356241092577,-7.70335300167671,-7.88486399900923,3.0304424293363,-4.55577109253674,5.21937522443353e-06,0.0001027032971478,3.69272339255952e-05,0.0018915832447552,0.0018778508673091,True,True,True,True,Rpv12+1,24,,NP_175437.1,NP_175437.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.48
Vitvi09g00546,561.449522247691,1.1481869039558,1.06616979393082,0.262316433525582,4.57170805896097,4.83764623244163e-06,0.0001035449631472,0.277584525708246,1.0,0.136892066593561,False,True,True,False,Rpv12+1,0,,NP_201107.2,NP_201107.2 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],41.881
Vitvi06g01599,225.786245291678,-3.46646391967305,-3.06958213133649,0.828603032578068,-4.54532766873654,5.48498584600547e-06,0.0001069897951719,0.0006101385960103,0.0205678035219536,0.0009909328066943,True,True,True,True,Rpv12+1,24,,NP_176113.1,NP_176113.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],50.532
Vitvi14g01247,212.642937367882,1.62286504083608,1.48200390301906,0.378846623600806,4.56143895361293,5.08042474376059e-06,0.000107711999989,0.0399982138834065,0.534924988229055,0.0268350173547335,False,True,True,False,Rpv12+1,0,AS1,NP_181299.1,NP_181299.1 myb-like HTH transcriptioNAl regulator family protein [Arabidopsis thaliana],46.819
Vitvi18g04593,45.6984178776968,2.2643564736782,2.05531378636316,0.515325190443496,4.54587578178599,5.47072955604013e-06,0.0001146062018219,0.0055696827875285,0.144641244714967,0.0044425496935577,False,True,True,False,Rpv12+1,0,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],34.658
Vitvi07g00598,166.701429482564,-2.31056119038542,-2.08999943088903,0.525017310452686,-4.51898989944071,6.21353586695238e-06,0.0001197783017357,0.0051857285446633,0.119203403339058,0.0032413174049176,False,True,True,False,Rpv12+1,24,MYB14,NP_180676.1,NP_180676.1 myb domain protein 14 [Arabidopsis thaliana],51.282
Vitvi12g02085,169.441942485609,-1.20908674098705,-1.1068210852656,0.266129914929528,-4.66333106494396,3.11131609753767e-06,0.0001203092085216,0.209998222511014,1.0,0.0922978333875368,False,True,True,False,Rpv12+1,6,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],25.399
Vitvi05g02235,11.8559305728516,-6.44526013998056,-5.68684445600805,1.48146382253737,-4.51322185684432,6.38501691021848e-06,0.0001226042685893,6.87424661941756e-05,0.0032168768750866,0.0001094182920421,True,True,True,True,Rpv12+1,24,,NP_001322398.1,NP_001322398.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],26.251
Vitvi12g02646,856.977004640921,1.09340244231701,1.01204615846245,0.25093189787401,4.51012807940139,6.47884968751626e-06,0.0001241158171863,0.350018076734531,1.0,0.131341916459224,False,True,True,False,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],43.085
Vitvi11g00228,74.4835480187943,-2.92661572415712,-2.61277488183674,0.690367875698223,-4.5086818746715,6.52316352399382e-06,0.0001245969563774,0.0014982194330882,0.0430207707466025,0.00149687809075,True,True,True,True,Rpv12+1,24,MYB36,NP_200570.1,NP_200570.1 myb domain protein 36 [Arabidopsis thaliana],77.5
Vitvi17g00450,599.445949256555,-3.81545354684075,-3.39178105150159,0.893392496314242,-4.50391658691898,6.67124002189185e-06,0.0001268153311568,0.0004445220784102,0.0159291137659351,0.0005524971830991,True,True,True,True,Rpv12+1,24,,NP_850009.1,NP_850009.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],48.101
