geneID,spearman_rho,pvalue,padj,fdr,module_size,TAIR10,Athal.common.NAme,locus_tag,homology
Vitvi13g04364,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,9,NP_188064.1,,AT3G14460,32.044
Vitvi17g01497,0.756614516614135,9.37637791162503e-08,0.0003986835888022,4.2144142579524e-07,7,NP_186859.1,,AT3G02100,43.103
Vitvi18g00376,-0.756614516614135,9.37637791162505e-08,0.0003986835888022,4.2144142579524e-07,138,NP_177929.1,,AT1G78060,68.331
Vitvi04g04001,-0.756614516614135,9.37637791162505e-08,0.0003986835888022,4.2144142579524e-07,7,NP_198790.1,RPL5B,AT5G39740,74.118
Vitvi05g01947,0.756614516614135,9.37637791162503e-08,0.0003986835888022,4.2144142579524e-07,4,,,,
Vitvi04g00104,0.755000289200013,1.03489871713982e-07,0.0004400389345278,4.63005745138275e-07,44,NP_177007.1,,AT1G68400,45.781
Vitvi14g03121,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,442,NP_181039.1,,AT2G34930,42.567
Vitvi02g00304,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,73,NP_001327363.1,HA7,AT3G60330,70.534
Vitvi04g02232,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,165,NP_001318851.1,RLK1,AT5G60900,37.192
Vitvi06g00396,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,210,NP_180431.1,KCS12,AT2G28630,69.248
Vitvi06g00447,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,641,NP_200743.1,,AT5G59350,48.077
Vitvi07g04541,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,493,NP_974698.1,,AT4G37080,60.063
Vitvi08g01059,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,768,NP_190906.1,,AT3G53380,71.701
Vitvi16g01406,-0.754920936195056,1.03991177471085e-07,0.000442170486607,4.63005745138275e-07,734,NP_001190039.1,iqd21,AT3G49260,49.489
Vitvi08g01735,-0.754538392216185,1.06439448697431e-07,0.0004525805358614,4.7341060236556e-07,90,NP_195946.2,LAC11,AT5G03260,80.072
Vitvi01g01561,-0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,122,NP_201143.1,,AT5G63380,50.0
Vitvi07g00431,0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,3,NP_192106.3,STS,AT4G01970,59.163
Vitvi15g00885,-0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,119,NP_174566.1,GBSS1,AT1G32900,70.827
Vitvi10g02037,0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,65,,,,
Vitvi04g04009,0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,26,NP_197965.1,,AT5G25930,61.29
Vitvi12g00300,-0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,48,NP_567277.1,,AT4G04960,56.315
Vitvi12g04094,-0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07,9,NP_192259.1,,AT4G03500,43.091
Vitvi15g01488,0.754053823408627,1.09617004927163e-07,0.0004660915049502,4.82996378186842e-07,21,NP_001031541.1,emb1067,AT2G45330,64.605
Vitvi07g04373,-0.754053823408627,1.09617004927164e-07,0.0004660915049503,4.82996378186842e-07,40,NP_001330550.1,MRE11,AT5G54260,68.919
Vitvi05g04174,-0.752907990308538,1.1748204941656e-07,0.0004995336741192,4.85406862553457e-07,4,NP_001320174.1,,AT1G06620,55.603
Vitvi18g02681,-0.752907990308538,1.1748204941656e-07,0.0004995336741192,4.85406862553457e-07,111,NP_195059.3,PGSIP3,AT4G33330,63.731
Vitvi06g01574,-0.752907990308538,1.1748204941656e-07,0.0004995336741192,4.85406862553457e-07,68,NP_199763.1,WRKY48,AT5G49520,50.0
Vitvi18g00839,0.752672914695697,1.19158616195584e-07,0.0005066624360636,4.85406862553457e-07,76,NP_180221.1,AR781,AT2G26530,48.657
Vitvi10g01615,-0.752525658230247,1.20220065778033e-07,0.0005111757196881,4.85406862553457e-07,30,NP_683300.2,,AT1G11925,54.762
Vitvi19g00147,-0.752466402044428,1.20649649586461e-07,0.0005130023100416,4.85406862553457e-07,314,NP_191371.1,BZIP61,AT3G58120,59.327
Vitvi10g01778,0.751741964893971,1.26017247517737e-07,0.0005358253364454,4.85406862553457e-07,11,NP_195242.1,,AT4G35160,42.21
Vitvi01g04082,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,238,,,,
Vitvi14g02493,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,293,NP_563664.1,,AT1G02816,55.782
Vitvi06g00266,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,270,NP_001331468.1,,AT5G60700,81.779
Vitvi18g04272,0.751595852101597,1.2712618192812e-07,0.0005405405255583,4.85406862553457e-07,53,NP_177718.1,,AT1G75900,56.322
Vitvi04g00641,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,25,NP_196638.2,,AT5G10770,60.671
Vitvi12g00424,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,174,NP_176426.1,STM,AT1G62360,78.244
Vitvi12g00280,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,183,NP_974014.1,SPL4,AT1G53160,57.364
Vitvi15g01629,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,36,NP_001119353.1,,AT5G41761,59.677
Vitvi07g04548,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,330,,,,
Vitvi16g00712,0.751595852101597,1.2712618192812e-07,0.0005405405255583,4.85406862553457e-07,44,NP_199959.2,ATTPPA,AT5G51460,69.948
Vitvi14g01568,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,380,NP_566810.1,,AT3G27200,65.254
Vitvi07g04549,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07,328,,,,
Vitvi01g01958,0.751190756638406,1.30247919478487e-07,0.0005538141536225,4.85406862553457e-07,103,NP_973709.1,,AT2G47485,44.0
Vitvi12g04535,-0.751190756638406,1.30247919478489e-07,0.0005538141536225,4.85406862553457e-07,5,NP_174809.1,,AT1G35710,44.845
Vitvi03g01363,-0.750608504756726,1.34858806758807e-07,0.0005734196463384,4.85406862553457e-07,30,NP_001320138.1,,AT4G34800,62.5
Vitvi13g04329,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,21,,,,
Vitvi08g04210,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,3,NP_200825.2,,AT5G60170,54.286
Vitvi00g04706,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,34,NP_190540.1,,AT3G49710,67.822
Vitvi00g04737,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,28,NP_201356.2,,AT5G65530,60.633
Vitvi01g04005,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,30,NP_563681.1,,AT1G03280,70.492
Vitvi00g04274,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,3,NP_195698.1,,AT4G39880,62.857
Vitvi00g04275,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,6,NP_001330410.1,DOT3,AT5G10250,59.016
Vitvi00g04361,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,11,NP_564734.1,XF1,AT1G58440,75.294
Vitvi00g04449,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,63,NP_179875.2,NAGS1,AT2G22910,70.518
Vitvi00g04598,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,19,NP_568662.1,RWA1,AT5G46340,79.412
Vitvi19g04259,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,44,NP_198430.1,,AT5G35810,30.592
Vitvi19g04517,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,17,NP_188064.1,,AT3G14460,35.117
Vitvi08g02398,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,24,NP_188065.1,,AT3G14470,29.689
Vitvi12g04563,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,57,,,,
Vitvi08g04260,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,19,NP_190973.1,HCEF1,AT3G54050,71.254
Vitvi08g04284,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,29,NP_566966.1,,AT3G52500,42.013
Vitvi08g04371,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,5,,,,
Vitvi09g00185,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,462,NP_564029.1,,AT1G17620,50.57
Vitvi01g01990,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,39,NP_172940.1,PCR2,AT1G14870,63.194
Vitvi01g02047,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,22,NP_173754.2,CAF2,AT1G23400,58.246
Vitvi01g02242,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,57,NP_568791.1,,AT5G53340,55.0
Vitvi01g04002,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,50,NP_563681.1,,AT1G03280,68.182
Vitvi19g00159,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,24,NP_188128.1,HCF243,AT3G15095,50.305
Vitvi19g00174,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,18,NP_200210.1,,AT5G53990,57.871
Vitvi19g00214,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,25,NP_001321684.1,,AT1G13570,31.579
Vitvi19g00339,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,52,NP_001329181.1,,AT4G27290,39.463
Vitvi12g04548,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,38,NP_174809.1,,AT1G35710,47.187
Vitvi01g04191,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,66,NP_177372.1,ERO1,AT1G72280,56.79
Vitvi01g00695,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,303,NP_176278.2,TBL2,AT1G60790,72.805
Vitvi15g00795,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,5,NP_182079.1,CYP76C4,AT2G45550,52.174
Vitvi09g00273,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,239,NP_179567.1,PRF5,AT2G19770,76.119
Vitvi09g00384,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,21,NP_683510.4,,AT1G79915,52.025
Vitvi15g04598,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,64,NP_566068.1,,AT2G46230,81.218
Vitvi09g00535,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,51,NP_172692.1,SUMM2,AT1G12280,46.829
Vitvi09g00540,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,17,NP_172692.1,SUMM2,AT1G12280,43.187
Vitvi09g01026,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,32,NP_851005.1,mtLPD2,AT3G17240,65.854
Vitvi09g01302,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,663,NP_194887.1,CSLC5,AT4G31590,79.31
Vitvi09g01214,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,61,NP_566892.1,,AT3G47570,46.223
Vitvi09g01309,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,27,NP_001331908.1,NAC100,AT5G61430,71.264
Vitvi09g01376,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,60,NP_194868.2,CTF7,AT4G31400,49.326
Vitvi14g04449,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,22,NP_564044.1,,AT1G18010,47.541
Vitvi09g01592,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,70,NP_001330150.1,,AT5G06220,29.426
Vitvi14g04248,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,48,NP_194449.1,,AT4G27190,38.498
Vitvi14g04255,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,60,,,,
Vitvi14g04632,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,18,NP_179281.3,,AT2G16890,55.839
Vitvi14g04450,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,29,NP_564044.1,,AT1G18010,60.215
Vitvi09g01807,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,59,NP_196240.2,,AT5G06220,45.161
Vitvi09g02033,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,59,NP_001323155.1,RPS5,AT1G12220,37.367
Vitvi07g04561,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,31,NP_196591.2,,AT5G10290,79.808
Vitvi09g04078,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,46,NP_001330150.1,,AT5G06220,31.389
Vitvi09g04146,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,31,NP_173005.1,ABCG40,AT1G15520,74.474
Vitvi09g04166,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,48,NP_001320574.1,,AT1G52660,39.073
Vitvi08g01235,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,49,NP_566685.1,LBO1,AT3G21420,40.116
Vitvi15g01247,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,49,NP_196353.2,,AT5G07360,75.187
Vitvi15g01574,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,36,NP_567118.1,,AT3G61790,57.471
Vitvi15g01618,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,34,NP_191728.2,,AT3G61690,52.293
Vitvi15g04365,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,56,NP_001320737.1,,AT1G04945,57.459
Vitvi08g01640,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,35,NP_566428.1,NUDT16,AT3G12600,69.318
Vitvi08g02275,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,29,,,,
Vitvi15g01686,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,14,NP_190237.1,RPP13,AT3G46530,34.638
Vitvi07g02094,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,3,NP_973776.1,,AT1G06790,59.259
Vitvi07g01719,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,4,NP_201516.1,,AT5G67150,41.935
Vitvi07g01718,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,9,NP_201516.1,,AT5G67150,48.571
Vitvi08g01070,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,24,NP_181246.1,IRX9,AT2G37090,62.824
Vitvi10g01585,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,44,NP_001329426.1,CRK25,AT4G05200,45.561
Vitvi06g00680,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,143,NP_190746.2,BAG4,AT3G51780,47.925
Vitvi12g02753,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,43,NP_199186.1,,AT5G43730,28.923
Vitvi12g04365,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,4,NP_001321579.1,,AT1G56130,41.532
Vitvi16g01105,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,25,NP_001078342.1,,AT4G01290,30.263
Vitvi16g01081,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,39,NP_565109.1,emb2184,AT1G75350,82.022
Vitvi07g02853,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,33,NP_850481.1,TLP3,AT2G47900,58.654
Vitvi07g02323,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,64,NP_001326349.1,CPK13,AT3G51850,78.947
Vitvi09g04212,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,46,,,,
Vitvi09g04222,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,55,NP_001078419.1,,AT4G21580,54.146
Vitvi07g03086,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,43,NP_001330474.1,ACR1,AT5G65890,50.595
Vitvi07g04261,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,53,NP_197348.1,,AT5G18470,30.233
Vitvi09g04231,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,4,,,,
Vitvi14g02607,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,23,NP_172360.1,CSD1,AT1G08830,82.237
Vitvi14g02707,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,52,NP_194452.1,,AT4G27220,31.447
Vitvi14g02663,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,13,NP_176268.1,,AT1G60690,60.0
Vitvi06g04249,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,40,NP_189000.1,RNR2A,AT3G23580,59.292
Vitvi16g01733,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,60,NP_001323601.1,XIF,AT2G31900,71.282
Vitvi09g04415,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,46,NP_188102.5,,AT3G14840,54.639
Vitvi09g04416,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,71,NP_001190114.1,,AT3G57060,51.923
Vitvi09g04421,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,18,NP_001190114.1,,AT3G57060,51.923
Vitvi09g04473,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,27,,,,
Vitvi09g04537,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,48,NP_001077863.1,,AT2G01250,78.667
Vitvi09g04564,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,36,,,,
Vitvi07g00383,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,31,NP_177890.1,,AT1G77670,32.808
Vitvi07g00890,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,50,NP_187360.1,RPM1,AT3G07040,32.585
Vitvi16g01796,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,41,NP_195530.2,FRS9,AT4G38170,48.571
Vitvi06g04250,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,42,NP_189000.1,RNR2A,AT3G23580,88.525
Vitvi10g00307,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,588,NP_568688.1,GAUT4,AT5G47780,69.003
Vitvi14g01921,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,140,NP_197012.1,,AT5G15080,71.888
Vitvi10g00652,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,561,NP_001322634.1,,AT1G29730,55.269
Vitvi10g00437,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,16,NP_564771.1,NAC025,AT1G61110,58.308
Vitvi17g00608,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,333,NP_177587.1,,AT1G74470,81.799
Vitvi10g01952,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,68,NP_175576.1,,AT1G51650,87.5
Vitvi16g04467,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,6,NP_200123.2,,AT5G53110,32.828
Vitvi06g00796,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,16,NP_175439.2,ALATS,AT1G50200,72.0
Vitvi01g04207,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,67,NP_850669.2,SUO,AT3G48050,39.86
Vitvi01g04423,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,25,NP_001032067.1,,AT5G53340,59.459
Vitvi01g04428,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,23,NP_001032067.1,,AT5G53340,52.459
Vitvi18g04551,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,44,NP_192938.1,,AT4G12010,34.03
Vitvi18g04640,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,58,NP_001331726.1,LAZ5,AT5G44870,33.793
Vitvi18g04646,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,72,NP_199336.1,,AT5G45230,29.167
Vitvi18g04655,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,11,NP_197270.1,,AT5G17680,37.719
Vitvi18g04656,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,30,NP_197270.1,,AT5G17680,31.029
Vitvi18g04660,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,65,NP_197270.1,,AT5G17680,41.932
Vitvi18g04684,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,19,NP_177165.1,,AT1G70080,31.467
Vitvi18g04749,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,35,NP_564971.2,,AT1G69550,35.859
Vitvi10g00977,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,36,NP_564137.1,WAK1,AT1G21250,29.224
Vitvi05g04493,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,25,,,,
Vitvi05g04487,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,8,NP_190255.1,,AT3G46710,30.154
Vitvi14g01401,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,351,NP_001320788.1,TRM4,AT1G74160,40.861
Vitvi11g00066,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,20,NP_849807.1,ALDH7B4,AT1G54100,71.654
Vitvi06g01536,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,3,NP_180298.1,NTL8,AT2G27300,53.846
Vitvi06g04048,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,61,NP_187538.1,GSTU8,AT3G09270,39.726
Vitvi10g01696,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,5,NP_851196.1,KCO1,AT5G55630,62.585
Vitvi10g01888,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,374,NP_174319.1,,AT1G30280,41.154
Vitvi17g04289,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,4,,,,
Vitvi17g01015,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,18,NP_201499.1,,AT5G66980,34.0
Vitvi05g02082,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,3,NP_192259.1,,AT4G03500,32.773
Vitvi05g01742,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,14,NP_567228.1,,AT4G02340,61.076
Vitvi05g01672,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,12,NP_173956.1,,AT1G26320,68.846
Vitvi06g00327,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,5,NP_174690.1,,AT1G34300,36.719
Vitvi05g04506,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,39,NP_199361.1,,AT5G45480,44.268
Vitvi05g04494,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,45,NP_190255.1,,AT3G46710,29.957
Vitvi13g04325,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,42,,,,
Vitvi00g04704,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,65,NP_001154669.1,,AT3G49725,34.078
Vitvi01g01881,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,5,NP_683296.1,PP2-A10,AT1G10155,40.11
Vitvi01g01944,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,22,NP_564927.1,,AT1G68300,52.027
Vitvi12g04475,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,19,NP_188065.1,,AT3G14470,42.476
Vitvi12g04429,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,26,NP_175439.2,ALATS,AT1G50200,56.944
Vitvi12g04596,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,29,,,,
Vitvi12g04536,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,57,NP_849835.1,CPSF73-I,AT1G61010,76.965
Vitvi05g02121,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,6,NP_181834.1,IBH1,AT2G43060,40.523
Vitvi05g02234,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,27,NP_175437.1,,AT1G50180,28.296
Vitvi05g02273,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,102,NP_850403.1,HOL3,AT2G43940,58.716
Vitvi11g00257,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,7,NP_188270.1,IQD26,AT3G16490,53.676
Vitvi14g00668,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,71,NP_849301.4,UBQ10,AT4G05320,98.906
Vitvi14g00127,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,323,NP_850475.2,,AT2G47500,57.834
Vitvi18g04440,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,51,NP_192938.1,,AT4G12010,27.15
Vitvi11g00584,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,75,NP_178935.2,,AT2G12400,68.623
Vitvi12g02701,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,42,NP_188065.1,,AT3G14470,41.658
Vitvi12g02705,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,30,NP_188064.1,,AT3G14460,27.326
Vitvi02g00626,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,325,NP_199513.2,,AT5G47020,72.142
Vitvi02g00721,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,7,NP_191286.1,BG1,AT3G57270,48.903
