# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "gene" "-g" "gene_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14_perGene.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT1G17235	1	5895351	5896250	+	900	72	52	78	6	72	65	45	25	37	11	33	32	10	15
AT1G17240	1	5896385	5898931	-	2547	148	130	149	30	104	94	63	104	80	90	84	109	31	85
AT1G17250	1	5901169	5903439	-	2271	395	345	319	104	353	280	162	305	211	254	179	181	65	166
AT1G17260	1	5904058	5908898	+	4841	146	198	163	48	154	131	107	156	136	94	98	122	45	90
AT1G17270	1	5909085	5911708	-	2624	672	588	474	190	621	633	495	612	466	518	478	766	229	710
AT1G17280	1	5916832	5920393	-	3562	3374	3450	3487	1194	4133	3565	2517	3567	3445	4070	3306	4562	1628	3789
AT1G17285	1	5920542	5921483	+	942	34	34	22	6	50	44	12	21	10	24	32	16	12	28
AT1G17290	1	5922332	5926400	+	4069	9193	9429	9774	3112	10903	8573	6984	7627	7328	10580	9429	11335	3998	10400
AT1G17300	1	5926636	5927784	+	1149	32	28	31	0	34	10	22	19	5	11	28	19	6	9
AT1G17310	1	5927925	5928833	-	909	6	4	4	0	1	16	6	0	0	0	2	0	0	0
AT1G17330	1	5929826	5931926	+	2101	675	619	709	214	732	840	541	434	434	530	422	619	120	470
AT1G17340	1	5933780	5938817	+	5038	2995	2949	3044	1004	3868	3332	2603	3076	2710	3265	2854	3927	1348	3394
AT1G17345	1	5940292	5941525	+	1234	26	46	30	4	36	66	65	22	28	38	46	90	23	78
AT1G17350	1	5941549	5944465	+	2917	540	608	509	204	747	706	438	455	465	567	530	717	222	670
AT1G17360	1	5946448	5951561	+	5114	3866	3416	3197	1199	4000	3921	2467	5720	5291	6403	4872	6506	2047	4779
AT1G17370	1	5951542	5955143	-	3602	4344	4868	4456	1577	4632	4243	3105	5808	5099	6947	5495	6621	2184	5612
AT1G17380	1	5955155	5957511	-	2357	337	326	521	402	1957	1877	774	182	159	566	612	475	218	317
AT1G17400	1	5960471	5962481	-	2011	32	39	32	6	34	32	24	38	42	22	28	24	14	18
AT1G17410	1	5968410	5969995	-	1586	577	590	668	186	890	796	567	679	572	813	763	1014	350	956
AT1G17420	1	5977323	5981521	+	4199	1889	1494	1746	1038	4267	2758	2117	1007	778	1378	1209	1180	440	778
AT1G17430	1	5982145	5984013	+	1869	322	446	298	163	495	604	333	229	237	281	290	377	163	444
AT1G17440	1	5983984	5987934	-	3951	1348	1432	1286	458	1062	950	663	1204	976	1269	995	1135	718	1339
AT1G17450	1	5988280	5997033	-	8754	3962	3749	3461	1113	3870	3474	2538	2487	2066	2335	1848	2676	845	1918
AT1G17455	1	5997057	5998599	+	1543	729	773	829	246	1061	966	650	461	402	540	428	615	256	601
AT1G17460	1	5998765	6002732	+	3968	2314	1987	1819	497	1976	1781	1092	767	676	905	636	764	308	723
AT1G17470	1	6002888	6006410	+	3523	6547	6715	5430	1948	6256	5992	3952	5255	4348	5557	4476	6154	2161	5453
AT1G17480	1	6006413	6008501	-	2089	315	315	286	87	291	306	216	222	169	186	198	220	99	222
AT1G17490	1	6008437	6009420	+	984	1412	1153	1230	338	1382	1417	738	747	589	832	628	759	286	626
AT1G17500	1	6017808	6023503	+	5696	3459	3129	3058	1040	3937	3889	2558	1827	1800	1985	1648	2606	670	2122
AT1G17510	1	6023504	6024309	-	806	334	371	275	100	383	409	247	217	216	237	249	293	78	255
AT1G17520	1	6024636	6027565	-	2930	1529	1474	1388	574	1820	1548	1074	1134	929	1315	1102	1573	584	1447
AT1G17530	1	6027487	6029115	+	1629	1356	1229	1349	677	1645	1796	1487	584	639	769	725	1137	110	946
AT1G17540	1	6029138	6032860	-	3723	86	38	74	12	45	51	44	35	30	22	24	38	12	42
AT1G17545	1	6033109	6033908	+	800	0	4	0	0	2	2	2	1	0	0	0	0	0	0
AT1G17550	1	6034270	6037398	+	3129	5957	4948	5109	1792	6262	6198	3772	3774	3688	4450	3504	4919	1087	3815
AT1G17560	1	6037405	6038698	-	1294	325	313	299	138	331	364	215	175	158	186	144	207	78	207
AT1G17580	1	6039250	6049685	+	10436	6523	6144	6021	2052	6948	6618	5030	4916	4272	5048	4056	6375	1690	4933
AT1G17590	1	6050164	6052628	-	2465	533	560	470	136	528	461	313	381	308	414	321	375	164	381
AT1G17600	1	6052936	6058114	-	5179	167	171	144	41	196	176	122	85	40	94	79	86	28	91
AT1G17610	1	6054922	6058357	+	3436	12	9	11	0	12	14	13	6	3	6	5	6	1	10
AT1G17615	1	6059389	6060851	+	1463	4	4	8	0	10	3	6	0	0	0	0	0	0	0
AT1G17620	1	6061895	6063362	+	1468	921	1136	978	524	1347	1305	1275	1236	1030	1529	1650	1654	1115	2418
AT1G17630	1	6064482	6067151	+	2670	418	312	275	75	295	308	189	72	79	97	69	107	36	87
AT1G17640	1	6067086	6069392	-	2307	572	547	625	236	852	829	594	413	381	542	449	829	152	742
AT1G17650	1	6069424	6072140	-	2717	1585	1699	1551	522	1743	1711	1297	1030	916	1231	1114	1372	442	1151
AT1G17665	1	6072153	6074525	-	2373	1704	1823	1748	615	1802	1877	1310	36	40	65	58	50	20	65
AT1G17680	1	6076071	6082395	+	6325	3452	2482	2795	1068	3272	3175	2426	1257	1257	1472	1069	2027	380	1566
AT1G17690	1	6082722	6088381	-	5660	2393	2158	1889	602	2261	2240	1501	1329	1073	1370	1166	1701	529	1446
AT1G17700	1	6089460	6090339	+	880	58	86	64	26	40	43	19	72	57	77	54	74	30	88
AT1G17710	1	6090405	6092027	-	1623	3056	246	1152	638	2200	142	705	232	140	424	84	280	24	72
AT1G17720	1	6093185	6098443	-	5259	6942	6141	5931	1986	6782	6689	4551	4417	3903	4687	3650	5646	1548	4592
AT1G17730	1	6099039	6100397	+	1359	1583	1669	1585	544	1943	1845	1307	1537	1454	1765	1607	2026	657	1804
AT1G17744	1	6100961	6101983	-	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17745	1	6100964	6105347	+	4384	1499	885	1009	625	1563	1506	1049	510	485	845	354	701	87	400
AT1G17750	1	6106323	6110120	+	3798	476	365	355	84	453	448	201	203	191	217	153	205	59	207
AT1G17760	1	6110107	6116617	-	6511	2410	2196	2120	615	2384	2297	1630	2010	1669	2105	1617	2188	666	2001
AT1G17770	1	6120741	6122822	+	2082	0	6	5	0	0	0	2	0	0	0	0	0	0	0
AT1G17780	1	6123567	6125339	+	1773	1989	1873	1755	424	2281	2060	1466	1850	1580	2094	1561	2182	966	1927
AT1G17790	1	6125278	6127567	-	2290	1333	1316	1288	419	1875	1722	1282	1079	1075	1258	1201	1643	540	1464
AT1G17800	1	6128823	6129508	+	686	2	0	2	0	0	0	0	0	0	0	0	0	0	1
AT1G17810	1	6130025	6131627	+	1603	33	51	33	11	28	21	22	212	145	238	171	225	83	155
AT1G17820	1	6131537	6135345	-	3809	2108	1614	1548	487	1835	1591	1126	1294	1123	1407	1069	1549	447	1259
AT1G17830	1	6135751	6138500	-	2750	854	430	622	170	930	524	425	549	480	820	500	550	201	476
AT1G17840	1	6142402	6146521	+	4120	12287	12267	12133	4025	10940	8911	6766	14208	12581	14735	11593	14295	5620	12140
AT1G17850	1	6145926	6148940	-	3015	1362	1443	1341	408	1409	1473	998	962	883	1111	1020	1360	449	1121
AT1G17860	1	6149178	6150038	+	861	1402	1310	1187	506	1834	1455	1016	1100	1194	1704	1274	1445	727	1641
AT1G17870	1	6149939	6152222	-	2284	369	387	430	120	594	392	389	1232	954	1886	1919	1399	909	1673
AT1G17880	1	6152384	6153982	-	1599	7455	7540	6741	2035	7334	7457	4699	6589	6091	8066	6440	8752	3109	6992
AT1G17890	1	6154264	6155804	-	1541	1382	1298	1158	354	1255	1136	832	1052	887	1082	894	1197	422	1220
AT1G17910	1	6159126	6161615	+	2490	11	11	4	2	6	6	2	7	0	2	0	0	0	0
AT1G17920	1	6161870	6165820	-	3951	365	400	306	122	418	452	252	258	256	264	292	369	123	337
AT1G17930	1	6166220	6168845	-	2626	988	1084	964	384	1156	1260	798	832	788	914	888	1190	370	1096
AT1G17940	1	6169285	6173273	-	3989	1686	1750	1637	486	1832	2087	1266	1089	955	1248	1130	1407	515	1688
AT1G17950	1	6177481	6179289	+	1809	76	93	70	20	147	178	68	104	69	158	86	118	36	104
AT1G17960	1	6180865	6183806	-	2942	96	92	78	26	96	120	61	66	58	88	86	104	48	78
AT1G17970	1	6184717	6187499	+	2783	1007	1234	1336	584	1683	1629	1233	1274	1536	2090	2208	2881	1333	3003
AT1G17980	1	6187465	6191708	-	4244	3150	2928	2859	992	3814	3701	2776	2570	2258	2826	2280	3317	1177	3265
AT1G17990	1	6192033	6194093	-	2061	2	2	9	0	14	24	21	35	44	12	30	71	18	51
AT1G18000	1	6194426	6196343	-	1918	18	16	30	18	31	32	24	49	56	38	50	101	24	66
AT1G18010	1	6199690	6201759	+	2070	16	18	16	14	30	32	18	40	46	22	47	71	22	70
AT1G18020	1	6202235	6204234	+	2000	6	6	13	12	24	12	10	34	28	11	30	66	7	47
AT1G18030	1	6204259	6206988	+	2730	891	911	1047	346	1627	1496	1271	830	778	1163	1131	1548	561	1569
AT1G18040	1	6206871	6209528	-	2658	656	562	590	150	560	554	348	539	418	550	516	550	187	550
AT1G18050	1	6209771	6211588	-	1818	21	19	8	5	25	10	14	15	16	6	12	12	2	8
AT1G18060	1	6211832	6213591	-	1760	2366	2390	2069	797	2348	2288	1381	5167	4413	6151	4716	5506	1905	4765
AT1G18070	1	6213651	6218384	-	4734	9035	8259	7498	2771	9540	9799	6443	6398	5636	7080	5757	8488	1980	6286
AT1G18080	1	6222201	6224242	+	2042	12039	13329	11863	6576	12959	11800	9013	10614	9723	12739	11305	14871	4621	11671
AT1G18090	1	6224405	6227822	+	3418	365	375	386	108	354	357	192	293	242	251	268	312	103	234
AT1G18100	1	6227217	6230194	-	2978	57	49	38	8	58	72	31	63	68	116	99	66	43	96
AT1G18130	1	6235895	6238799	+	2905	8	16	4	0	0	8	4	0	0	0	0	0	0	0
AT1G18140	1	6238839	6241510	-	2672	64	56	44	16	68	94	40	28	26	38	32	22	10	30
AT1G18150	1	6244298	6247830	-	3533	2977	2510	2590	904	2415	2541	1544	1801	1883	2119	1562	2389	442	1576
AT1G18160	1	6248619	6254080	+	5462	5331	5159	5167	1883	6297	5578	4452	4448	3999	4946	4433	6006	1597	5026
AT1G18170	1	6254094	6255734	+	1641	3092	2747	2731	1354	3087	3113	2150	2251	1911	2711	2258	2701	883	2317
AT1G18180	1	6255736	6257900	+	2165	99	147	140	39	158	153	103	114	66	117	103	95	46	144
AT1G18190	1	6257851	6261501	-	3651	1667	1469	1380	539	1753	1747	1232	1042	991	1069	901	1434	318	1352
AT1G18193	1	6262602	6263258	+	657	8	5	4	0	9	8	2	0	0	0	0	2	0	0
AT1G18197	1	6263682	6264925	-	1244	7	19	15	14	26	31	17	18	26	16	24	24	8	30
AT1G18200	1	6265416	6267076	-	1661	166	137	236	73	431	265	208	124	131	156	118	193	72	162
AT1G18210	1	6266609	6268939	-	2331	1642	1592	1602	863	2444	2210	1711	791	723	906	977	1126	408	1203
AT1G18220	1	6269670	6269807	-	138	0	0	0	0	2	0	2	0	0	0	0	0	0	0
AT1G18250	1	6276777	6278258	-	1482	300	400	298	100	230	279	160	364	302	340	322	406	128	428
AT1G18260	1	6278788	6282144	-	3357	4701	4102	3777	1651	4775	4394	3242	3065	2639	3208	2645	3797	874	3159
AT1G18265	1	6282233	6283348	-	1116	477	582	500	210	593	559	320	312	323	372	297	315	144	396
AT1G18270	1	6283370	6293993	-	10624	6439	6702	8280	2940	12272	9441	8835	5741	6727	8521	7699	13316	3417	9636
AT1G18280	1	6294160	6295372	+	1213	7	4	4	4	2	4	13	2	4	2	4	14	8	2
AT1G18290	1	6297219	6298328	+	1110	42	27	30	10	68	62	36	32	24	42	16	44	10	42
AT1G18300	1	6299669	6301139	+	1471	2655	1470	1569	537	3841	2290	1288	3891	1513	3563	2346	2520	1036	2420
AT1G18310	1	6301200	6303956	-	2757	32	26	17	3	20	28	17	49	17	27	14	11	7	16
AT1G18320	1	6304360	6305689	+	1330	133	110	122	32	118	168	97	76	44	56	32	61	10	68
AT1G18330	1	6305814	6308243	-	2430	1371	1497	1771	484	2073	1027	944	4693	4442	5543	4416	5701	2106	4513
AT1G18335	1	6308925	6311373	-	2449	656	614	578	176	730	668	431	635	538	749	605	821	232	751
AT1G18340	1	6311443	6313931	-	2489	687	722	708	178	695	775	480	856	653	877	732	980	324	945
AT1G18350	1	6315636	6316738	+	1103	7	9	10	2	10	5	4	7	8	6	4	10	2	6
AT1G18360	1	6316695	6319427	-	2733	1459	1549	1700	504	1461	1353	926	2167	2115	2401	2050	2178	809	2096
AT1G18370	1	6319450	6324378	-	4929	806	877	882	340	1104	1271	596	621	772	756	748	1005	323	912
AT1G18390	1	6325536	6330179	+	4644	1038	1130	1119	440	1705	1322	1200	856	841	1174	1010	1286	593	1300
AT1G18400	1	6331398	6333856	+	2459	357	317	226	104	568	684	581	312	337	296	292	649	198	500
AT1G18410	1	6336300	6342527	-	6228	55	32	35	6	39	44	31	13	10	12	26	15	4	14
AT1G18420	1	6343330	6345689	+	2360	728	569	487	200	483	529	365	440	361	432	367	477	174	447
AT1G18440	1	6345974	6347918	+	1945	926	924	894	344	1048	950	742	943	801	1188	928	1093	412	1051
AT1G18450	1	6348048	6352010	+	3963	3718	3878	3629	1348	4390	4150	3187	3700	3128	4021	3606	4630	1635	4451
AT1G18460	1	6352325	6356113	+	3789	2485	2715	2661	979	3189	2661	2086	4833	4670	5456	4299	6183	1843	4886
AT1G18470	1	6355695	6360344	-	4650	4677	4723	4588	1688	5725	5373	3867	3907	3541	5198	4212	5422	1657	5192
AT1G18480	1	6361586	6363061	+	1476	1186	976	1053	426	1315	1608	1100	543	554	736	610	856	197	778
AT1G18485	1	6363042	6366263	+	3222	2391	1697	1933	752	2229	2411	1710	583	576	715	589	968	99	566
AT1G18486	1	6366397	6366753	+	357	4	1	1	0	0	0	0	0	0	2	2	0	0	0
AT1G18490	1	6366520	6368879	+	2360	943	938	931	398	1140	1153	809	946	930	1116	998	1321	520	1209
AT1G18500	1	6368966	6373080	+	4115	6370	6501	5655	1968	6138	4879	4349	3828	3388	4353	3391	4863	1625	3924
AT1G18510	1	6373265	6374090	+	826	6	3	9	0	15	3	11	1	8	8	5	1	3	6
AT1G18520	1	6374906	6376333	+	1428	1	2	0	0	0	13	1	0	0	0	0	0	0	0
AT1G18530	1	6376623	6377256	+	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18540	1	6376639	6378580	-	1942	8708	8752	7411	2776	9156	9141	5651	7047	6566	8718	6940	9652	2847	7557
AT1G18550	1	6381441	6384587	-	3147	680	662	616	206	816	752	470	538	446	498	512	649	254	648
AT1G18560	1	6385186	6388180	+	2995	716	711	622	192	641	519	431	511	420	492	438	454	224	477
AT1G18570	1	6389399	6391386	+	1988	883	1224	2006	750	3437	2213	2242	828	958	1991	1807	2569	930	1637
AT1G18580	1	6395769	6398274	+	2506	2048	2116	2074	748	2468	2408	1704	1668	1309	1772	1616	2195	848	2125
AT1G18590	1	6398531	6400029	+	1499	1764	1714	1526	694	2206	2227	1048	1238	1021	1590	1096	1368	464	998
AT1G18600	1	6400282	6402794	+	2513	882	799	742	302	740	696	526	548	532	617	582	829	150	581
AT1G18610	1	6405607	6409532	+	3926	1711	1760	1610	525	1759	1591	1154	1389	1173	1346	1419	1795	562	1471
AT1G18620	1	6409655	6414569	+	4915	8410	9610	10176	3151	12659	11724	9394	14394	12494	14112	13848	21572	9100	20814
AT1G18630	1	6414609	6416459	+	1851	495	224	296	172	451	498	309	80	58	102	78	122	34	96
AT1G18640	1	6416169	6418693	-	2525	1531	1662	1543	420	1785	1712	1253	1360	1189	1360	1321	1718	663	1728
AT1G18650	1	6418838	6421188	-	2351	1390	1851	1454	540	1401	1309	836	2576	2083	2635	2498	2717	1355	3023
AT1G18660	1	6420856	6425898	+	5043	4814	4829	4778	1541	5719	5287	3769	4752	4949	6007	4913	6590	2216	5596
AT1G18670	1	6426709	6431093	-	4385	1510	1546	1544	640	2024	2206	1408	1405	1402	1684	1616	2311	674	2215
AT1G18680	1	6431938	6433552	-	1615	351	319	330	154	343	287	314	378	248	414	399	446	206	404
AT1G18690	1	6433517	6437236	+	3720	1475	1468	1170	360	1340	1352	994	1152	960	1085	822	1298	456	1216
AT1G18700	1	6437474	6444076	+	6603	4083	4361	3824	1344	4482	4008	3204	3662	3313	4115	3660	4819	2014	4657
AT1G18710	1	6450585	6453263	+	2679	1492	2139	2218	850	3283	4480	1876	1782	1908	3023	2712	2672	901	1833
AT1G18720	1	6457775	6460405	-	2631	4910	5713	4629	1464	5470	5009	3036	3481	2964	4237	3580	3650	1619	3396
AT1G18730	1	6460403	6462344	+	1942	8981	8266	8105	3148	10586	10339	5872	7705	7707	9255	7665	9720	3138	8156
AT1G18740	1	6463849	6465476	+	1628	4328	2847	3196	1152	6766	5763	3364	6670	3773	6720	5917	5911	2982	5669
AT1G18750	1	6466667	6469984	+	3318	804	723	750	248	931	849	548	752	730	827	716	811	386	753
AT1G18760	1	6471150	6471824	-	675	0	1	0	0	1	0	0	0	0	0	0	0	0	2
AT1G18770	1	6473370	6474048	-	679	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18773	1	6474802	6475979	+	1178	206	241	225	98	310	283	206	354	318	350	372	482	140	502
AT1G18780	1	6476258	6477235	-	978	3	1	3	0	0	2	3	2	2	0	0	0	0	0
AT1G18790	1	6478779	6480043	-	1265	5	4	4	0	3	4	6	0	0	0	0	0	0	0
AT1G18800	1	6481113	6483646	-	2534	2643	2506	2255	818	2583	2584	1554	1060	1144	1243	858	1506	360	1049
AT1G18810	1	6485515	6487153	-	1639	526	668	605	194	455	310	192	1660	1795	2176	1676	1840	749	1354
AT1G18830	1	6489233	6494634	+	5402	90	94	78	22	137	133	96	203	122	236	196	248	98	166
AT1G18835	1	6495844	6496491	-	648	9	8	5	2	15	15	3	15	18	34	16	32	2	22
AT1G18840	1	6500803	6504567	-	3765	2330	2568	2304	833	2894	2921	1814	2472	2294	2477	1963	3172	1064	2716
AT1G18850	1	6504677	6506542	-	1866	886	958	804	251	1179	1091	690	469	514	599	446	668	192	672
AT1G18860	1	6508797	6511397	+	2601	94	101	76	36	120	92	73	64	52	64	52	62	40	56
AT1G18870	1	6515373	6519395	+	4023	1059	677	698	236	701	833	551	645	680	1085	776	822	352	779
AT1G18871	1	6519309	6519485	-	177	2	1	0	0	1	0	0	3	7	7	0	0	0	2
AT1G18880	1	6520721	6523368	+	2648	1032	1154	932	438	1256	1537	899	778	708	1095	749	1081	383	1099
AT1G18890	1	6522764	6526075	-	3312	1541	1500	1642	595	2411	1948	1661	1528	1378	1809	1646	2374	746	2160
AT1G18900	1	6528984	6532697	+	3714	1584	1485	1402	481	1645	1604	1095	1356	1102	1528	1214	1710	452	1365
AT1G18910	1	6532559	6538145	-	5587	711	761	662	212	764	796	498	730	604	765	595	614	305	680
AT1G18940	1	6543781	6545802	+	2022	132	111	121	44	145	139	80	102	84	132	92	114	28	92
AT1G18950	1	6546177	6552108	+	5932	4091	3942	3705	1376	4425	4146	2697	2927	2519	3118	2776	3953	1207	3296
AT1G18960	1	6552752	6554036	+	1285	4	6	16	2	4	3	9	12	4	6	6	2	6	8
AT1G18970	1	6554496	6555610	-	1115	1	1	1	0	0	0	1	0	0	0	1	0	0	0
AT1G18975	1	6554683	6557974	+	3292	1	0	4	0	6	4	0	0	0	0	0	0	0	0
AT1G18980	1	6557181	6558115	-	935	1	1	0	0	0	0	5	0	0	0	1	0	0	0
AT1G18990	1	6558574	6560561	-	1988	231	335	341	91	432	458	345	353	272	388	351	518	218	545
AT1G19000	1	6560491	6562791	-	2301	22449	22306	22774	9712	27888	24090	18269	27117	24993	34425	27551	36732	16404	31427
AT1G19010	1	6565494	6567662	+	2169	705	748	617	222	965	860	585	691	625	877	724	1009	284	837
AT1G19020	1	6568002	6568705	+	704	249	194	372	292	962	474	575	82	78	210	130	308	50	164
AT1G19025	1	6568674	6570939	+	2266	292	312	331	90	423	290	261	249	161	252	184	259	95	256
AT1G19040	1	6576077	6577413	+	1337	20	18	33	6	40	23	22	16	2	10	4	6	16	10
AT1G19050	1	6577833	6579314	-	1482	438	687	719	302	1307	1636	886	420	595	654	783	1286	715	1370
AT1G19060	1	6582066	6583601	-	1536	8	12	0	0	6	2	0	0	0	0	0	0	0	0
AT1G19080	1	6584241	6586517	+	2277	631	578	509	170	614	616	410	493	434	434	495	577	203	587
AT1G19070	1	6584454	6584705	+	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19086	1	6588542	6589338	+	797	9	10	6	2	4	5	4	0	0	0	0	4	0	0
AT1G19090	1	6589835	6592762	+	2928	8	24	0	2	10	6	8	0	0	0	0	0	0	0
AT1G19100	1	6594883	6601355	+	6473	784	880	714	220	855	793	512	643	648	738	599	821	304	809
AT1G19110	1	6602105	6606028	+	3924	3672	3730	3286	1066	4675	4388	3213	4422	3712	4744	4051	5662	2004	5419
AT1G19115	1	6606237	6607943	+	1707	12	11	9	0	15	25	8	9	6	6	4	6	8	14
AT1G19120	1	6608115	6609369	+	1255	1304	1310	1149	372	1678	1658	958	1194	1107	1284	1145	1633	515	1448
AT1G19130	1	6609325	6610613	-	1289	1470	1591	1388	486	1666	1684	1164	1140	954	1170	1076	1416	464	1264
AT1G19140	1	6610652	6612609	-	1958	1156	1065	1102	456	1196	1152	795	1288	1094	1626	1288	1462	408	1222
AT1G19150	1	6612630	6613972	+	1343	6626	5839	6302	2177	6413	6149	4025	7680	6910	9252	8648	8783	2422	8202
AT1G19160	1	6614087	6615214	-	1128	167	133	130	35	103	116	70	43	51	57	32	56	24	64
AT1G19170	1	6616602	6619006	+	2405	1170	1198	1048	452	1248	1270	938	878	862	946	840	1117	329	1031
AT1G19180	1	6621777	6623668	+	1892	1524	1843	2928	1238	5215	3638	1926	709	749	1849	1790	1435	640	1148
AT1G19190	1	6623823	6624977	+	1155	76	52	76	15	109	104	77	28	43	55	36	56	14	44
AT1G19200	1	6625012	6626217	-	1206	474	159	290	108	607	208	273	139	122	175	131	184	53	159
AT1G19210	1	6626794	6627688	-	895	87	30	35	25	118	78	28	53	23	62	54	30	8	37
AT1G19220	1	6627683	6633133	-	5451	1618	1813	1588	572	1693	1473	1186	2021	1822	2316	2172	2616	1407	2791
AT1G19230	1	6643942	6649375	+	5434	452	436	437	151	530	535	384	381	384	497	334	299	134	475
AT1G19240	1	6649243	6650446	-	1204	514	457	442	171	501	499	363	348	294	369	279	344	118	401
AT1G19250	1	6650476	6653195	-	2720	43	33	32	8	52	40	28	6	0	12	6	2	0	6
AT1G19260	1	6657260	6659569	-	2310	22	14	8	0	7	4	2	0	0	0	0	2	0	0
AT1G19270	1	6662417	6666032	+	3616	1465	1293	1307	490	1865	1772	1160	923	884	1251	1089	1537	529	1420
AT1G19290	1	6666074	6669576	+	3503	1367	1096	920	372	1146	1160	694	582	447	514	503	669	175	598
AT1G19300	1	6671095	6672777	-	1683	477	418	397	214	346	274	156	281	208	296	290	232	148	213
AT1G19310	1	6676210	6677680	-	1471	1506	1434	1545	629	2008	1763	1434	1047	1060	1378	1350	1770	714	1898
AT1G19320	1	6679281	6680252	+	972	20	26	20	4	27	24	31	12	10	6	12	11	8	27
AT1G19330	1	6680423	6683559	-	3137	1029	1346	1203	368	1661	1725	998	1388	1611	1747	1653	2084	797	1999
AT1G19340	1	6684467	6687116	+	2650	537	562	475	134	559	507	366	481	423	506	362	582	230	470
AT1G19350	1	6688463	6691216	+	2754	6994	7466	6906	3151	6863	5773	4623	5005	4768	5580	4594	6860	2820	5583
AT1G19360	1	6690399	6692566	-	2168	1659	1595	1277	412	1553	1479	932	1497	1248	1550	1150	1601	654	1425
AT1G19370	1	6692724	6695055	-	2332	3082	3138	2818	1046	3172	3343	2312	1080	1051	1233	1188	1572	483	1492
AT1G19380	1	6697874	6698858	+	985	174	280	417	126	1332	641	905	236	187	406	440	770	232	699
AT1G19390	1	6700756	6703368	-	2613	8	12	3	0	8	10	4	2	6	2	4	6	0	6
AT1G19394	1	6709773	6710670	+	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19396	1	6709778	6711788	+	2011	7	9	10	1	5	6	8	10	12	10	9	9	3	7
AT1G19397	1	6710851	6711787	+	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0
